1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,Modern_Eletric,Bsmt_BR,Total_BR,Total_BA,Non_BA_BR,BsmtFinSF_Ratio,TotFinSF,LvgSpaceAbvGr_Ratio,All_SF,PorchSF_Ratio,HasShed
735,660,0,None,3,1Fam,4,1,593.0,0.0,4,1,0.0,1.0,3,130.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,Plywood,0,3,1,CBlock,1,Typ,497.0,2.0,3,1,3,Attchd,1972.0,1395,1,GasA,3,2Story,1277,1,3,Lvl,Gtl,12936,CulDSac,0.0,IR1,0,60,RL,0.0,None,0,12,NWAmes,116,6,6,Y,0,0,CompShg,Gable,Normal,162000.0,WD,0,Pave,6,723.0,AllPub,294,1972,1972,2009,Modern,0,3,2.0,1.0,0.8201936376210235,1988.0,0.7017102615694165,2398.0,0.2062374245472837,0
1724,0,0,None,3,1Fam,3,3,528.0,0.0,5,1,1.0,0.0,4,1152.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,0,4,1,CBlock,1,Typ,480.0,2.0,3,2,3,Attchd,1967.0,1724,1,GasA,2,SLvl,1278,1,3,Lvl,Gtl,17871,CulDSac,0.0,IR1,0,80,RL,359.0,BrkFace,0,6,NWAmes,0,5,6,Y,0,0,CompShg,Gable,Normal,197900.0,WD,0,Pave,7,1680.0,AllPub,0,1967,1976,2009,Modern,1,4,2.5,0.8571428571428571,0.3142857142857143,2252.0,0.7655417406749556,2252.0,0.0,0
1128,903,0,None,3,1Fam,3,1,804.0,0.0,6,1,1.0,0.0,4,324.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,577.0,2.0,3,2,3,Attchd,2002.0,2031,1,GasA,5,2Story,1279,1,4,Lvl,Gtl,9473,Inside,75.0,Reg,0,60,RL,0.0,None,0,3,CollgCr,211,5,8,Y,0,0,CompShg,Gable,Normal,237000.0,WD,0,Pave,7,1128.0,AllPub,0,2002,2002,2008,Modern,1,4,3.5,1.0,0.7127659574468085,2835.0,0.7164021164021164,3046.0,0.07442680776014109,0
698,430,0,None,2,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,698.0,Y,Norm,Norm,FuseA,164,4,3,MetalSd,MetalSd,0,0,0,CBlock,1,Typ,528.0,2.0,3,2,3,Detchd,1980.0,1128,0,GasA,3,1.5Fin,1280,1,3,Lvl,Gtl,7500,Inside,60.0,Reg,0,50,C (all),0.0,None,0,4,IDOTRR,0,4,4,Y,0,0,CompShg,Gable,Abnorml,68400.0,COD,0,Pave,6,698.0,AllPub,30,1920,1950,2010,Hist,0,2,1.0,0.6666666666666666,0.0,1128.0,1.0,1322.0,0.17198581560283688,0
1573,0,0,None,3,1Fam,3,1,788.0,0.0,6,1,1.0,0.0,4,785.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,Typ,544.0,2.0,3,2,3,Attchd,2002.0,1573,0,GasA,5,1Story,1281,1,4,Lvl,Gtl,9808,Inside,67.0,IR1,0,20,RL,110.0,BrkFace,0,3,CollgCr,72,5,7,Y,0,0,CompShg,Gable,Normal,227000.0,WD,0,Pave,6,1573.0,AllPub,0,2002,2002,2009,Modern,1,4,3.0,1.0,0.5009535918626828,2361.0,0.6662431173231682,2433.0,0.030495552731893267,0
1339,0,0,None,2,1Fam,3,1,1053.0,0.0,5,1,1.0,0.0,4,256.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,0,3,1,CBlock,2,Typ,484.0,2.0,4,3,4,Attchd,1990.0,1339,0,GasA,3,1Story,1282,1,3,Lvl,Gtl,8049,CulDSac,50.0,IR1,0,20,RL,54.0,BrkFace,0,7,Timber,58,5,7,Y,0,0,CompShg,Hip,Normal,180000.0,WD,90,Pave,6,1309.0,AllPub,0,1990,1990,2006,Modern,1,3,3.0,0.8333333333333334,0.8044308632543926,2392.0,0.5597826086956521,2540.0,0.061872909698996656,0
1040,0,0,None,3,1Fam,3,2,532.0,144.0,2,3,0.0,0.0,4,364.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,2,Typ,484.0,2.0,3,1,3,Detchd,1977.0,1040,0,GasA,3,1Story,1283,1,4,Lvl,Gtl,8800,Inside,61.0,IR1,0,20,RL,0.0,None,0,9,CollgCr,0,7,5,Y,0,0,CompShg,Gable,Normal,150500.0,WD,288,Pave,5,1040.0,AllPub,0,1977,2008,2009,Modern,0,3,2.0,1.2,0.65,1716.0,0.6060606060606061,2004.0,0.16783216783216784,0
912,912,0,None,4,Duplex,3,3,0.0,0.0,1,1,0.0,0.0,3,912.0,Y,Norm,Norm,SBrkr,0,3,3,MetalSd,Wd Shng,0,0,0,CBlock,2,Typ,0.0,0.0,0,0,0,None,1971.0,1824,2,GasA,3,2Story,1284,2,3,Low,Gtl,9400,Corner,94.0,Reg,0,90,RL,0.0,None,0,4,Mitchel,0,5,6,Y,0,0,CompShg,Mansard,Normal,139000.0,WD,0,Pave,8,912.0,AllPub,128,1971,1971,2010,Modern,0,4,3.0,1.125,0.0,1824.0,1.0,1952.0,0.07017543859649122,0
1699,748,0,None,4,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,804.0,Y,Feedr,Norm,SBrkr,42,3,3,Wd Sdng,Wd Shng,0,4,1,PConc,2,Min2,336.0,1.0,3,1,3,Detchd,1969.0,2447,0,GasA,5,1.5Fin,1285,1,4,Lvl,Gtl,9638,Inside,50.0,Reg,0,50,RL,0.0,None,0,3,SWISU,0,7,6,Y,0,0,CompShg,Gable,Normal,169000.0,WD,116,Pave,10,804.0,AllPub,272,1919,1990,2010,Modern,0,4,2.0,0.7,0.0,2447.0,1.0,2877.0,0.17572537801389457,0
825,587,0,None,4,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,780.0,Y,Norm,Norm,FuseF,0,2,3,MetalSd,MetalSd,0,4,1,CBlock,1,Typ,280.0,1.0,3,1,3,Detchd,1939.0,1412,0,GasA,5,1.5Fin,1286,1,3,Lvl,Gtl,6000,Inside,50.0,Reg,0,50,RM,0.0,None,0,5,BrkSide,0,6,6,Y,0,0,CompShg,Gable,Normal,132500.0,WD,0,Pave,6,780.0,AllPub,45,1939,1950,2009,Hist,0,4,1.0,1.0,0.0,1412.0,1.0,1457.0,0.03186968838526912,0
1328,0,0,None,3,1Fam,3,1,569.0,81.0,5,3,1.0,0.0,3,678.0,Y,Feedr,Norm,SBrkr,0,3,3,HdBoard,HdBoard,0,4,2,CBlock,1,Typ,528.0,2.0,3,1,3,Attchd,1963.0,1328,1,GasA,3,1Story,1287,1,3,Lvl,Gtl,9790,Inside,0.0,Reg,0,20,RL,451.0,BrkFace,0,6,NWAmes,26,5,6,Y,0,0,CompShg,Hip,Normal,143000.0,WD,0,Pave,6,1328.0,AllPub,0,1963,1963,2010,Modern,1,4,2.5,1.0,0.4894578313253012,1978.0,0.6713852376137512,2004.0,0.01314459049544995,0
1582,0,0,None,4,1Fam,3,3,812.0,0.0,3,1,0.0,1.0,3,812.0,Y,Norm,Norm,SBrkr,0,4,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,2,Typ,390.0,2.0,3,1,3,Attchd,1964.0,1582,0,GasA,2,1Story,1288,1,3,Low,Mod,36500,Inside,0.0,IR1,0,20,RL,621.0,BrkCmn,0,6,ClearCr,198,5,5,N,0,0,CompShg,Gable,Normal,190000.0,WD,0,Pave,7,1624.0,AllPub,168,1964,1964,2006,Modern,0,4,2.5,1.0,0.5,2394.0,0.6608187134502924,2760.0,0.15288220551378445,0
1659,0,0,None,2,TwnhsE,3,1,1158.0,0.0,6,1,1.0,0.0,4,343.0,Y,Norm,Norm,SBrkr,0,3,4,CemntBd,CmentBd,0,5,1,PConc,2,Typ,499.0,2.0,3,3,3,Attchd,2000.0,1659,0,GasA,5,1Story,1289,1,5,Lvl,Gtl,5664,Inside,40.0,IR1,0,120,RL,0.0,None,0,10,StoneBr,59,5,8,Y,0,0,CompShg,Gable,Normal,278000.0,WD,0,Pave,5,1501.0,AllPub,212,2000,2000,2009,Modern,1,3,3.0,1.0,0.7714856762158561,2817.0,0.5889243876464324,3088.0,0.096201632942847,0
1120,850,0,None,3,1Fam,3,2,0.0,0.0,1,1,0.0,0.0,4,1085.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,753.0,3.0,3,3,3,BuiltIn,2006.0,1970,1,GasA,5,2Story,1290,1,5,Lvl,Gtl,11065,Inside,86.0,IR1,0,60,RL,788.0,Stone,0,10,NridgHt,74,5,8,Y,0,0,CompShg,Gable,Partial,281000.0,New,0,Pave,8,1085.0,AllPub,177,2006,2006,2006,Modern,0,3,2.5,0.875,0.0,1970.0,1.0,2221.0,0.12741116751269035,0
1152,0,0,None,3,1Fam,3,3,1014.0,0.0,6,1,1.0,0.0,3,138.0,Y,Norm,Norm,SBrkr,0,3,3,Wd Sdng,HdBoard,0,4,1,PConc,1,Typ,484.0,2.0,3,2,3,Attchd,1964.0,1152,0,GasA,3,SLvl,1291,1,3,Lvl,Gtl,14112,Corner,0.0,IR1,0,80,RL,86.0,BrkFace,0,4,NAmes,0,7,5,Y,0,0,CompShg,Hip,Normal,180500.0,WD,0,Pave,6,1152.0,AllPub,227,1964,1964,2010,Modern,1,4,2.0,0.8333333333333334,0.8802083333333334,2166.0,0.5318559556786704,2393.0,0.10480147737765466,0
630,672,0,None,3,Twnhs,3,1,231.0,0.0,5,1,0.0,0.0,3,399.0,Y,Norm,Norm,SBrkr,0,3,3,CemntBd,CmentBd,0,0,0,CBlock,2,Typ,264.0,1.0,3,1,3,Detchd,1972.0,1302,1,GasA,3,2Story,1292,1,3,Lvl,Gtl,1680,Inside,21.0,Reg,0,160,RM,268.0,BrkFace,0,2,BrDale,0,7,5,Y,0,0,CompShg,Gable,Normal,119500.0,WD,0,Pave,6,630.0,AllPub,185,1972,1972,2009,Modern,0,3,2.5,1.1666666666666667,0.3666666666666667,1533.0,0.8493150684931507,1718.0,0.12067840834964122,0
1378,994,0,None,4,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,994.0,N,Norm,Norm,SBrkr,0,3,3,Wd Sdng,Wd Sdng,0,0,0,Stone,2,Min2,432.0,1.0,3,2,3,Attchd,1985.0,2372,0,GasA,3,2Story,1293,2,3,Lvl,Gtl,6600,Corner,60.0,Reg,0,70,RM,0.0,None,0,12,OldTown,287,4,5,Y,0,0,CompShg,Gable,Normal,107500.0,WD,0,Pave,11,994.0,AllPub,0,1892,1965,2009,Modern,0,4,2.0,0.6363636363636364,0.0,2372.0,1.0,2659.0,0.12099494097807757,0
832,832,0,None,4,1Fam,3,1,194.0,0.0,6,1,0.0,0.0,4,638.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,2,3,1,PConc,2,Typ,528.0,2.0,3,2,3,Attchd,1976.0,1664,1,GasA,3,2Story,1294,1,3,Lvl,Gtl,10140,Inside,78.0,Reg,0,60,RL,0.0,None,0,3,NWAmes,28,5,7,Y,0,0,CompShg,Gable,Normal,162900.0,WD,259,Pave,8,832.0,AllPub,0,1976,1976,2006,Modern,0,4,2.5,1.0,0.23317307692307687,1858.0,0.8955866523143164,2145.0,0.15446716899892357,0
864,0,0,None,2,1Fam,3,1,167.0,0.0,3,1,1.0,0.0,3,697.0,Y,Norm,Norm,SBrkr,0,3,3,WdShing,Plywood,0,0,0,CBlock,1,Typ,572.0,2.0,3,1,3,Detchd,1957.0,864,0,GasA,3,1Story,1295,1,3,Lvl,Gtl,8172,Inside,60.0,Reg,0,20,RL,0.0,None,0,4,Edwards,0,7,5,N,0,0,CompShg,Hip,Normal,115000.0,WD,0,Pave,5,864.0,AllPub,0,1955,1990,2006,Modern,1,3,2.0,0.8,0.1932870370370371,1031.0,0.8380213385063046,1031.0,0.0,0
1052,0,0,None,3,1Fam,3,3,1016.0,0.0,4,1,1.0,0.0,3,36.0,Y,Feedr,Norm,SBrkr,0,3,3,HdBoard,HdBoard,2,0,0,CBlock,1,Typ,288.0,1.0,3,2,3,Attchd,1968.0,1052,1,GasA,4,1Story,1296,1,3,Lvl,Gtl,8400,Inside,70.0,Reg,0,20,RL,168.0,BrkFace,0,11,NAmes,0,5,5,Y,0,0,CompShg,Hip,Normal,138500.0,WD,0,Pave,5,1052.0,AllPub,356,1968,1968,2006,Modern,1,4,2.5,1.2,0.9657794676806084,2068.0,0.5087040618955513,2424.0,0.172147001934236,0
1128,0,0,None,3,1Fam,3,2,776.0,0.0,5,1,1.0,0.0,3,344.0,Y,Norm,Norm,SBrkr,123,4,3,MetalSd,MetalSd,1,0,0,CBlock,2,Typ,525.0,2.0,3,2,3,Attchd,1963.0,1128,0,GasA,4,1Story,1297,1,3,Lvl,Gtl,8700,Inside,80.0,Reg,0,20,RL,148.0,BrkFace,0,12,NAmes,20,6,5,Y,0,0,CompShg,Hip,Normal,155000.0,WD,0,Pave,6,1120.0,AllPub,192,1963,1963,2008,Modern,1,4,3.0,1.0,0.6928571428571428,1904.0,0.592436974789916,2239.0,0.17594537815126052,0
1072,0,0,None,2,TwnhsE,3,4,547.0,0.0,6,1,1.0,0.0,4,0.0,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,Typ,525.0,2.0,3,3,3,Basment,2005.0,1072,0,GasA,4,SFoyer,1298,1,3,Lvl,Gtl,3675,Inside,35.0,Reg,0,180,RM,82.0,BrkFace,0,6,Edwards,44,5,6,Y,0,0,CompShg,Gable,Partial,140000.0,New,0,Pave,5,547.0,AllPub,0,2005,2006,2006,Modern,1,3,3.0,1.0,1.0,1619.0,0.6621371216800493,1663.0,0.027177269919703522,0
4692,950,0,None,3,1Fam,3,4,5644.0,0.0,6,1,2.0,0.0,5,466.0,Y,Feedr,Norm,SBrkr,0,3,5,Stucco,Stucco,0,4,3,PConc,2,Typ,1418.0,2.0,3,3,3,Attchd,2008.0,5642,1,GasA,5,2Story,1299,1,5,Bnk,Gtl,63887,Corner,313.0,IR3,0,60,RL,796.0,Stone,0,1,Edwards,292,5,10,Y,480,4,ClyTile,Hip,Partial,160000.0,New,0,Pave,12,6110.0,AllPub,214,2008,2008,2008,Modern,2,5,4.5,0.5833333333333334,0.9237315875613747,11286.0,0.49991139464823675,11792.0,0.04483430799220273,0
1246,0,0,None,3,1Fam,3,1,340.0,906.0,2,3,1.0,0.0,3,0.0,Y,Norm,Norm,SBrkr,0,3,3,BrkFace,BrkFace,2,0,0,CBlock,1,Typ,305.0,1.0,3,2,3,Attchd,1959.0,1246,1,GasA,5,1Story,1300,1,4,Lvl,Gtl,7500,Inside,75.0,Reg,0,20,RL,0.0,None,0,5,NAmes,0,7,5,Y,0,0,CompShg,Hip,Normal,154000.0,WD,0,Pave,6,1246.0,AllPub,218,1959,1994,2010,Modern,1,4,2.5,1.0,1.0,2492.0,0.5,2710.0,0.08747993579454254,0
1005,978,0,None,3,1Fam,3,1,694.0,0.0,6,1,0.0,0.0,4,284.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,Typ,490.0,2.0,3,3,3,Attchd,1999.0,1983,1,GasA,5,2Story,1301,1,4,Lvl,Gtl,10762,CulDSac,0.0,IR1,0,60,RL,344.0,None,0,5,Gilbert,0,5,7,Y,0,0,CompShg,Gable,Normal,225000.0,WD,0,Pave,9,978.0,AllPub,0,1999,1999,2009,Modern,0,3,2.5,0.7777777777777778,0.7096114519427403,2677.0,0.7407545760179306,2677.0,0.0,0
753,741,0,None,3,1Fam,3,1,547.0,0.0,4,1,0.0,0.0,3,224.0,Y,Norm,Norm,SBrkr,0,3,3,Wd Sdng,Wd Sdng,0,4,2,CBlock,1,Typ,213.0,1.0,3,1,3,Attchd,1942.0,1494,0,GasA,2,2Story,1302,1,4,Bnk,Gtl,7500,Inside,0.0,IR1,0,70,RL,0.0,None,0,11,Crawfor,0,7,6,P,0,0,CompShg,Gable,Normal,177500.0,WD,224,Pave,7,771.0,AllPub,0,1942,1950,2009,Modern,0,3,1.0,0.7142857142857143,0.7094682230869,2041.0,0.7319941205291524,2265.0,0.10975012248897599,0
1203,1323,0,None,4,1Fam,3,1,740.0,0.0,6,1,1.0,0.0,4,425.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,Typ,844.0,3.0,3,2,3,Attchd,1994.0,2526,1,GasA,5,2Story,1303,1,4,Lvl,Gtl,10120,Inside,92.0,Reg,0,60,RL,391.0,BrkFace,0,12,NoRidge,78,5,8,Y,0,0,CompShg,Hip,Normal,290000.0,WD,0,Pave,8,1165.0,AllPub,309,1994,1994,2006,Modern,1,5,3.5,1.0,0.6351931330472103,3266.0,0.7734231475811391,3653.0,0.11849357011635027,0
1616,0,0,None,3,1Fam,3,3,0.0,0.0,1,1,0.0,0.0,4,1616.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,Typ,834.0,3.0,3,2,3,Attchd,2005.0,1616,0,GasA,5,1Story,1304,1,4,Lvl,Gtl,8688,Inside,73.0,Reg,0,20,RL,228.0,BrkFace,0,4,Somerst,59,5,7,Y,0,0,CompShg,Gable,Normal,232000.0,WD,0,Pave,7,1616.0,AllPub,208,2005,2005,2006,Modern,0,3,2.0,0.8571428571428571,0.0,1616.0,1.0,1883.0,0.16522277227722773,0
976,732,0,None,3,TwnhsE,3,1,0.0,0.0,1,1,0.0,0.0,4,976.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,Maj1,380.0,2.0,3,1,3,Detchd,2004.0,1708,0,GasA,5,2Story,1305,1,4,Lvl,Gtl,3363,Inside,32.0,Reg,0,160,RM,117.0,Stone,0,4,Edwards,40,5,7,Y,0,0,CompShg,Gable,Normal,130000.0,WD,0,Pave,7,976.0,AllPub,0,2004,2004,2006,Modern,0,3,2.0,0.8571428571428571,0.0,1708.0,1.0,1748.0,0.0234192037470726,0
1652,0,0,None,2,1Fam,3,1,1572.0,0.0,6,1,1.0,0.0,5,80.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,5,2,PConc,2,Typ,840.0,2.0,3,3,3,Attchd,2006.0,1652,0,GasA,5,1Story,1306,1,5,Lvl,Gtl,13173,Corner,108.0,IR1,0,20,RL,300.0,Stone,0,11,NridgHt,102,5,9,Y,0,0,CompShg,Hip,Normal,325000.0,WD,0,Pave,6,1652.0,AllPub,404,2006,2007,2009,Modern,1,3,3.0,0.8333333333333334,0.9515738498789347,3224.0,0.5124069478908189,3730.0,0.15694789081885857,0
1368,0,0,None,2,TwnhsE,3,1,0.0,0.0,1,1,0.0,0.0,4,1368.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,474.0,2.0,3,2,3,Attchd,2005.0,1368,0,GasA,5,1Story,1307,1,4,Lvl,Gtl,6955,Inside,48.0,IR1,0,120,RL,94.0,Stone,0,9,NridgHt,35,5,7,Y,0,0,CompShg,Gable,Partial,202500.0,New,0,Pave,6,1368.0,AllPub,132,2005,2006,2006,Modern,0,2,2.0,0.8333333333333334,0.0,1368.0,1.0,1535.0,0.12207602339181287,0
990,0,0,None,3,1Fam,4,1,746.0,0.0,5,1,1.0,0.0,4,244.0,Y,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,0,0,0,PConc,1,Typ,480.0,2.0,3,1,3,Detchd,2000.0,990,0,GasA,5,1Story,1308,1,3,Lvl,Gtl,8072,Inside,60.0,Reg,0,20,RL,0.0,None,0,5,CollgCr,64,5,5,Y,0,0,CompShg,Gable,Normal,138000.0,WD,0,Pave,5,990.0,AllPub,0,1994,1995,2009,Modern,1,4,2.0,1.0,0.7535353535353535,1736.0,0.5702764976958525,1800.0,0.03686635944700461,0
1122,0,0,None,2,1Fam,3,1,144.0,608.0,6,5,1.0,0.0,3,172.0,Y,Norm,Norm,SBrkr,0,3,3,MetalSd,MetalSd,2,0,0,CBlock,1,Typ,528.0,2.0,3,1,3,Attchd,1948.0,1122,0,GasA,5,1Story,1309,1,4,Lvl,Gtl,12000,Inside,100.0,Reg,0,20,RM,0.0,None,0,5,OldTown,36,7,5,Y,0,0,CompShg,Gable,Normal,147000.0,WD,0,Pave,6,924.0,AllPub,0,1948,2005,2008,Modern,1,3,2.0,0.6666666666666666,0.8138528138528138,1874.0,0.5987193169690501,1910.0,0.0192102454642476,0
1294,0,0,None,3,1Fam,3,1,1200.0,0.0,6,1,1.0,0.0,4,78.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,2,0,0,CBlock,2,Typ,496.0,2.0,3,2,3,Attchd,1991.0,1294,0,GasA,4,1Story,1310,1,4,Lvl,Gtl,7153,Inside,0.0,Reg,0,20,RL,88.0,BrkFace,0,6,SawyerW,51,5,6,Y,0,0,CompShg,Gable,Normal,179200.0,WD,0,Pave,6,1278.0,AllPub,112,1991,1991,2008,Modern,1,4,3.0,1.0,0.9389671361502347,2494.0,0.5188452285485164,2657.0,0.06535685645549319,0
1902,0,0,None,3,1Fam,3,3,1406.0,0.0,6,1,1.0,0.0,4,496.0,Y,PosA,Norm,SBrkr,162,4,4,BrkFace,HdBoard,0,3,2,PConc,2,Typ,567.0,2.0,3,3,3,Attchd,1959.0,1902,0,GasA,3,1Story,1311,1,5,Lvl,Gtl,17500,Inside,100.0,Reg,0,20,RL,0.0,None,0,5,Crawfor,207,8,7,Y,0,0,CompShg,Gable,Normal,335000.0,WD,0,Pave,7,1902.0,AllPub,0,1959,2002,2010,Modern,1,4,3.0,0.8571428571428571,0.7392218717139853,3308.0,0.5749697702539298,3677.0,0.11154776299879081,0
1274,0,0,None,3,1Fam,3,1,925.0,0.0,6,1,1.0,0.0,4,349.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,Typ,508.0,2.0,3,2,3,Attchd,2005.0,1274,0,GasA,5,1Story,1312,1,4,Lvl,Gtl,8814,Inside,68.0,Reg,0,20,RL,80.0,BrkFace,0,1,CollgCr,98,5,7,Y,0,0,CompShg,Gable,Partial,203000.0,New,0,Pave,6,1274.0,AllPub,264,2005,2007,2007,Modern,1,4,3.0,1.0,0.7260596546310831,2199.0,0.5793542519326966,2561.0,0.16462028194633924,0
1453,1357,0,None,4,1Fam,3,1,482.0,0.0,6,1,0.0,0.0,5,971.0,Y,Norm,Norm,SBrkr,0,3,4,Wd Sdng,Wd Sdng,0,5,1,PConc,2,Typ,750.0,2.0,4,2,4,Attchd,1990.0,2810,1,GasA,5,2Story,1313,1,4,Lvl,Gtl,9572,Inside,0.0,IR1,0,60,RL,336.0,BrkFace,0,6,NoRidge,0,5,8,Y,0,0,CompShg,Gable,Normal,302000.0,WD,0,Pave,9,1453.0,AllPub,500,1990,1990,2007,Modern,0,4,2.5,0.8888888888888888,0.3317274604267034,3292.0,0.8535844471445929,3792.0,0.15188335358444716,0
1422,1177,0,None,4,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,1393.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,Typ,779.0,3.0,3,3,3,BuiltIn,1999.0,2599,1,GasA,5,2Story,1314,1,4,Lvl,Gtl,14774,Corner,108.0,IR1,0,60,RL,165.0,BrkFace,0,5,NoRidge,30,5,9,Y,0,0,CompShg,Gable,Normal,333168.0,WD,0,Pave,10,1393.0,AllPub,668,1999,1999,2010,Modern,0,4,2.5,0.8,0.0,2599.0,1.0,3297.0,0.26856483262793385,0
948,0,0,None,3,1Fam,3,1,732.0,0.0,3,1,1.0,0.0,3,216.0,Y,Norm,Norm,SBrkr,0,3,3,Wd Sdng,Wd Sdng,0,3,1,CBlock,1,Typ,280.0,1.0,3,1,3,Detchd,1956.0,948,0,GasA,5,1Story,1315,1,3,Lvl,Gtl,8190,Inside,60.0,Reg,0,20,RL,0.0,None,0,10,Edwards,36,6,4,Y,0,0,CompShg,Hip,Normal,119000.0,WD,0,Pave,5,948.0,AllPub,0,1954,1954,2007,Modern,1,4,2.0,1.0,0.7721518987341772,1680.0,0.5642857142857143,1716.0,0.02142857142857143,0
1092,1020,0,None,4,1Fam,3,2,500.0,276.0,5,2,0.0,0.0,2,176.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,0,4,2,CBlock,2,Typ,576.0,2.0,3,1,3,Attchd,1969.0,2112,1,GasA,3,2Story,1316,1,3,Lvl,Gtl,11075,Inside,85.0,Reg,0,60,RL,0.0,None,0,6,NAmes,0,5,6,Y,0,0,CompShg,Gable,Normal,206900.0,WD,0,Pave,9,952.0,AllPub,280,1969,1969,2008,Modern,0,4,2.5,0.8888888888888888,0.8151260504201681,2888.0,0.7313019390581718,3168.0,0.09695290858725762,0
1630,0,0,None,3,1Fam,3,4,0.0,0.0,1,1,1.0,0.0,5,1622.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,860.0,3.0,3,2,3,Attchd,2008.0,1630,0,GasA,5,1Story,1317,1,5,Lvl,Gtl,10226,Inside,61.0,IR1,0,20,RL,270.0,Stone,0,1,CollgCr,42,5,8,Y,0,0,CompShg,Gable,Normal,295493.0,WD,0,Pave,8,1622.0,AllPub,172,2008,2008,2009,Modern,1,4,3.0,0.75,0.0,1630.0,1.0,1844.0,0.1312883435582822,0
1352,0,0,Pave,2,TwnhsE,4,1,0.0,0.0,1,1,0.0,0.0,5,1352.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,466.0,2.0,3,2,3,Attchd,2006.0,1352,0,GasA,5,1Story,1318,1,4,Lvl,Gtl,4230,Corner,47.0,Reg,0,120,FV,0.0,None,0,4,Somerst,241,5,7,Y,0,0,CompShg,Gable,Partial,208900.0,New,0,Pave,5,1352.0,AllPub,0,2006,2007,2007,Modern,0,2,2.0,1.0,0.0,1352.0,1.0,1593.0,0.17825443786982248,0
1787,0,0,None,3,1Fam,3,4,0.0,0.0,1,1,0.0,0.0,4,1753.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,Typ,748.0,3.0,3,2,3,Attchd,2001.0,1787,0,GasA,5,1Story,1319,1,4,Lvl,Gtl,14781,CulDSac,0.0,IR2,0,20,RL,178.0,BrkFace,0,8,CollgCr,150,5,8,Y,0,0,CompShg,Hip,Normal,275000.0,WD,0,Pave,7,1753.0,AllPub,198,2001,2002,2006,Modern,0,3,2.0,0.8571428571428571,0.0,1787.0,1.0,2135.0,0.19473978735310576,0
